%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481561754016335273,643,1481561754013037735,,1498.0,1418.0
1481561754036187007,644,1481561754032726450,,1498.0,1417.0
1481561754059877527,645,1481561754053494638,,1497.0,1418.0
1481561754076882295,646,1481561754072714657,,1498.0,1418.0
1481561754097238089,647,1481561754092633058,,1498.0,1417.0
1481561754119355595,648,1481561754112565834,,1498.0,1419.0
1481561754139851754,649,1481561754132582984,,1498.0,1417.0
1481561754160248746,650,1481561754153425547,,1498.0,1417.0
1481561754182040368,651,1481561754172612233,,1498.0,1419.0
1481561754200073621,652,1481561754192650946,,1498.0,1418.0
1481561754219772856,653,1481561754213007834,,1497.0,1419.0
1481561754239793340,654,1481561754232745819,,1498.0,1418.0
1481561754260779444,655,1481561754254080307,,1498.0,1418.0
1481561754279769828,656,1481561754272596423,,1498.0,1418.0
1481561754299610625,657,1481561754292522167,,1498.0,1418.0
1481561754320903395,658,1481561754312839473,,1498.0,1417.0
1481561754340771380,659,1481561754332551416,,1497.0,1418.0
1481561754361551808,660,1481561754353194814,,1497.0,1418.0
1481561754379904643,661,1481561754372592279,,1498.0,1418.0
1481561754399288775,662,1481561754392944793,,1498.0,1418.0
1481561754419365509,663,1481561754413178297,,1498.0,1418.0
1481561754438882193,664,1481561754432578523,,1498.0,1418.0
1481561754459226685,665,1481561754452605933,,1498.0,1419.0
1481561754480200133,666,1481561754472550897,,1498.0,1418.0
1481561754501235821,667,1481561754492678984,,1498.0,1418.0
1481561754521010212,668,1481561754512821238,,1498.0,1418.0
1481561754540309970,669,1481561754532664848,,1498.0,1418.0
1481561754561269668,670,1481561754553366474,,1498.0,1418.0
1481561754580113959,671,1481561754573581540,,1498.0,1418.0
1481561754600049183,672,1481561754592673122,,1498.0,1418.0
1481561754619912844,673,1481561754612569023,,1498.0,1417.0
1481561754639669423,674,1481561754632685027,,1497.0,1418.0
1481561754662824320,675,1481561754656019663,,1498.0,1417.0
1481561754675971449,676,1481561754672591829,,1498.0,1419.0
1481561754696243494,677,1481561754692535177,,1498.0,1418.0
1481561754716857985,678,1481561754712880087,,1498.0,1418.0
1481561754736145608,679,1481561754732733279,,1498.0,1418.0
1481561754758513060,680,1481561754753243396,,1499.0,1417.0
1481561754777394695,681,1481561754772629716,,1497.0,1418.0
1481561754798767569,682,1481561754792550877,,1498.0,1417.0
1481561754816752853,683,1481561754812559747,,1498.0,1418.0
1481561754839536345,684,1481561754832880229,,1498.0,1418.0
1481561754859380892,685,1481561754852677745,,1498.0,1418.0
1481561754876405556,686,1481561754872853280,,1498.0,1418.0
1481561754895732241,687,1481561754892555328,,1497.0,1418.0
1481561754916497200,688,1481561754912655134,,1497.0,1418.0
1481561754936910130,689,1481561754933463114,,1498.0,1418.0
1481561754956476970,690,1481561754953072871,,1498.0,1418.0
1481561754979405045,691,1481561754972980907,,1498.0,1418.0
1481561754998489543,692,1481561754992561080,,1498.0,1419.0
1481561755016880347,693,1481561755012595001,,1498.0,1418.0
1481561755037008643,694,1481561755032850953,,1498.0,1418.0
1481561755056234234,695,1481561755052692375,,1498.0,1418.0
1481561755076451384,696,1481561755072880618,,1498.0,1417.0
1481561755096379212,697,1481561755092957352,,1498.0,1418.0
1481561755120389990,698,1481561755112583671,,1498.0,1418.0
1481561755138639180,699,1481561755133051340,,1498.0,1418.0
1481561755159555388,700,1481561755153543592,,1498.0,1417.0
1481561755179738424,701,1481561755172678924,,1498.0,1417.0
