%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481789600557367800,468,1481789600552508361,,-5.0,0.0
1481789600575415255,469,1481789600572528873,,-5.0,0.0
1481789600597882726,470,1481789600592528083,,-5.0,0.0
1481789600615107740,471,1481789600612539115,,-5.0,0.0
1481789600639622642,472,1481789600634882733,,-5.0,0.0
1481789600654130230,473,1481789600652607326,,-5.0,0.0
1481789600690976645,474,1481789600684353210,,-5.0,0.0
1481789600694812395,475,1481789600692907827,,-5.0,0.0
1481789600714258849,476,1481789600712567248,,-5.0,0.0
1481789600736945485,477,1481789600732587916,,-5.0,0.0
1481789600754384039,478,1481789600752512179,,5.0,0.0
1481789600778833837,479,1481789600772593107,,5.0,0.0
1481789600794092357,480,1481789600792555286,,-5.0,0.0
1481789600818003566,481,1481789600812543350,,-5.0,0.0
1481789600834565825,482,1481789600832533446,,5.0,0.0
1481789600855652526,483,1481789600852511250,,5.0,0.0
1481789600875542206,484,1481789600872536449,,5.0,0.0
1481789600899850859,485,1481789600892548211,,5.0,0.0
1481789600914373396,486,1481789600912535755,,-5.0,0.0
1481789600934460105,487,1481789600932496840,,-5.0,0.0
1481789600954222911,488,1481789600952547404,,-5.0,0.0
1481789600974909511,489,1481789600972637863,,-5.0,0.0
1481789600994275757,490,1481789600992492439,,-5.0,0.0
1481789601018940762,491,1481789601012590658,,-5.0,0.0
1481789601034214699,492,1481789601032539504,,5.0,0.0
1481789601054336981,493,1481789601052479027,,5.0,0.0
1481789601074408170,494,1481789601072551935,,-5.0,0.0
1481789601094045612,495,1481789601092581561,,-5.0,0.0
1481789601120014617,496,1481789601112490460,,-5.0,0.0
1481789601134024762,497,1481789601132551753,,-5.0,0.0
1481789601156749470,498,1481789601152531849,,5.0,0.0
1481789601176775034,499,1481789601174437397,,5.0,0.0
1481789601196521069,500,1481789601192534435,,5.0,0.0
1481789601214358422,501,1481789601212540260,,5.0,0.0
1481789601234200186,502,1481789601232567960,,5.0,0.0
1481789601255044233,503,1481789601252540972,,5.0,0.0
1481789601276134215,504,1481789601272545391,,-5.0,0.0
1481789601295320984,505,1481789601292601527,,-5.0,0.0
1481789601315795867,506,1481789601312524801,,5.0,0.0
1481789601334485557,507,1481789601332800727,,5.0,0.0
1481789601356280377,508,1481789601352673688,,-5.0,0.0
1481789601374694965,509,1481789601372585451,,-5.0,0.0
1481789601396850043,510,1481789601392774764,,5.0,0.0
1481789601417974504,511,1481789601414062089,,5.0,0.0
1481789601436638882,512,1481789601432630529,,5.0,0.0
1481789601456443458,513,1481789601452526355,,5.0,0.0
1481789601475233512,514,1481789601472547961,,5.0,0.0
1481789601498768526,515,1481789601492534150,,5.0,0.0
1481789601516397131,516,1481789601513280073,,-5.0,0.0
1481789601539398452,517,1481789601532547779,,-5.0,0.0
1481789601555170926,518,1481789601552534072,,5.0,0.0
1481789601574324049,519,1481789601572535835,,5.0,0.0
1481789601594478154,520,1481789601592517493,,-5.0,0.0
1481789601613983097,521,1481789601612494620,,-5.0,0.0
1481789601634825790,522,1481789601632484507,,-5.0,0.0
1481789601656115875,523,1481789601652536529,,-5.0,0.0
1481789601680642704,524,1481789601676765601,,-5.0,0.0
1481789601697128193,525,1481789601693277704,,-5.0,0.0
1481789601715964653,526,1481789601713269362,,5.0,0.0
1481789601734628405,527,1481789601733372842,,5.0,0.0
1481789601756123905,528,1481789601752582840,,-5.0,0.0
1481789601781587133,529,1481789601772657727,,-5.0,0.0
1481789601796772632,530,1481789601792613083,,5.0,0.0
1481789601820975089,531,1481789601812562815,,5.0,0.0
1481789601836189807,532,1481789601832542702,,-5.0,0.0
1481789601856331360,533,1481789601852501704,,-5.0,0.0
1481789601875130216,534,1481789601872587737,,-5.0,0.0
1481789601894708752,535,1481789601892564239,,-5.0,0.0
1481789601915199625,536,1481789601912600688,,5.0,0.0
1481789601934507018,537,1481789601932577815,,5.0,0.0
1481789601955211483,538,1481789601952500463,,-5.0,0.0
1481789601976336413,539,1481789601973757059,,-5.0,0.0
1481789601997686133,540,1481789601992798152,,5.0,0.0
1481789602014645576,541,1481789602012581531,,5.0,0.0
1481789602036911226,542,1481789602032725167,,-5.0,0.0
1481789602054673320,543,1481789602052664586,,-5.0,0.0
1481789602077540736,544,1481789602072558797,,-5.0,0.0
1481789602094536325,545,1481789602092525091,,-5.0,0.0
1481789602116776819,546,1481789602112583572,,-5.0,0.0
1481789602134757296,547,1481789602132679709,,-5.0,0.0
1481789602156082797,548,1481789602152561576,,5.0,0.0
1481789602176960282,549,1481789602173335051,,5.0,0.0
1481789602194297431,550,1481789602192589945,,5.0,0.0
1481789602215266529,551,1481789602212590822,,5.0,0.0
1481789602234443038,552,1481789602232537220,,-5.0,0.0
1481789602255380261,553,1481789602252667262,,-5.0,0.0
1481789602274773174,554,1481789602272692775,,-5.0,0.0
1481789602295107955,555,1481789602292504643,,-5.0,0.0
1481789602314627377,556,1481789602312616248,,-5.0,0.0
1481789602336402719,557,1481789602332551188,,-5.0,0.0
1481789602355391365,558,1481789602352721855,,5.0,0.0
1481789602376542909,559,1481789602372540286,,5.0,0.0
1481789602394678958,560,1481789602392659600,,-5.0,0.0
1481789602415114311,561,1481789602412700164,,-5.0,0.0
1481789602434684149,562,1481789602432722186,,5.0,0.0
1481789602455148877,563,1481789602452753271,,5.0,0.0
1481789602474713768,564,1481789602472755086,,5.0,0.0
1481789602495982603,565,1481789602492850441,,5.0,0.0
1481789602514783802,566,1481789602512530384,,5.0,0.0
1481789602534327964,567,1481789602532495532,,5.0,0.0
1481789602558599067,568,1481789602552496304,,5.0,0.0
1481789602576447670,569,1481789602572528327,,5.0,0.0
1481789602598664831,570,1481789602592500558,,-5.0,0.0
1481789602614519544,571,1481789602612538102,,-5.0,0.0
1481789602636341343,572,1481789602632513979,,5.0,0.0
1481789602654650880,573,1481789602652532668,,5.0,0.0
1481789602678959065,574,1481789602674528008,,-5.0,0.0
1481789602694722113,575,1481789602692470152,,-5.0,0.0
1481789602714316743,576,1481789602712551653,,-5.0,0.0
1481789602734424286,577,1481789602732520968,,-5.0,0.0
1481789602757865343,578,1481789602752517106,,5.0,0.0
1481789602774413800,579,1481789602772535587,,5.0,0.0
1481789602799649582,580,1481789602792505266,,-5.0,0.0
1481789602814452742,581,1481789602812517810,,-5.0,0.0
1481789602839594566,582,1481789602832491343,,-5.0,0.0
1481789602854305070,583,1481789602852521803,,-5.0,0.0
1481789602879661319,584,1481789602872568722,,5.0,0.0
1481789602894240991,585,1481789602892510432,,5.0,0.0
1481789602914772437,586,1481789602912487403,,-5.0,0.0
1481789602940065562,587,1481789602932496405,,-5.0,0.0
1481789602955075021,588,1481789602952528636,,-5.0,0.0
1481789602977168173,589,1481789602972489826,,-5.0,0.0
1481789602994397614,590,1481789602992556275,,5.0,0.0
1481789603015443639,591,1481789603012514549,,5.0,0.0
1481789603035395506,592,1481789603032543186,,5.0,0.0
1481789603055811588,593,1481789603052590730,,5.0,0.0
1481789603074208573,594,1481789603072545670,,-5.0,0.0
1481789603096541253,595,1481789603092523682,,-5.0,0.0
1481789603115211360,596,1481789603112535549,,5.0,0.0
1481789603135972544,597,1481789603133610584,,5.0,0.0
1481789603154642390,598,1481789603152592511,,5.0,0.0
1481789603182666118,599,1481789603173253487,,5.0,0.0
1481789603194478886,600,1481789603192521506,,-5.0,0.0
1481789603216265842,601,1481789603212513946,,-5.0,0.0
1481789603234721055,602,1481789603232529250,,5.0,0.0
1481789603259486632,603,1481789603252541741,,5.0,0.0
1481789603274332604,604,1481789603272517410,,5.0,0.0
1481789603294362231,605,1481789603292604381,,5.0,0.0
1481789603318276774,606,1481789603312559008,,5.0,0.0
1481789603334121279,607,1481789603332534469,,5.0,0.0
1481789603355924954,608,1481789603352562742,,5.0,0.0
1481789603375714322,609,1481789603372563150,,5.0,0.0
1481789603401510673,610,1481789603392503195,,-5.0,0.0
1481789603416038418,611,1481789603412565946,,-5.0,0.0
1481789603441517948,612,1481789603432552553,,5.0,0.0
1481789603455665019,613,1481789603452585461,,5.0,0.0
1481789603481292204,614,1481789603472521703,,5.0,0.0
1481789603496078332,615,1481789603492516383,,5.0,0.0
1481789603521292708,616,1481789603512607467,,-5.0,0.0
1481789603536192325,617,1481789603532651573,,-5.0,0.0
1481789603561253682,618,1481789603552627086,,5.0,0.0
1481789603576577827,619,1481789603572630984,,5.0,0.0
1481789603596704432,620,1481789603592757173,,-5.0,0.0
1481789603615660162,621,1481789603612647582,,-5.0,0.0
1481789603641691250,622,1481789603633056112,,-5.0,0.0
1481789603656495503,623,1481789603652565587,,-5.0,0.0
1481789603680913010,624,1481789603678303344,,5.0,0.0
1481789603696071011,625,1481789603692550519,,5.0,0.0
1481789603715262728,626,1481789603712573427,,-5.0,0.0
1481789603736126358,627,1481789603732574200,,-5.0,0.0
1481789603754674227,628,1481789603752544869,,5.0,0.0
1481789603778150961,629,1481789603772509965,,5.0,0.0
1481789603795101394,630,1481789603792549905,,5.0,0.0
1481789603814583838,631,1481789603812520314,,5.0,0.0
1481789603834477477,632,1481789603832578846,,-5.0,0.0
1481789603855552980,633,1481789603852619150,,-5.0,0.0
1481789603874501106,634,1481789603872557893,,-5.0,0.0
1481789603894274381,635,1481789603892524812,,-5.0,0.0
1481789603915436030,636,1481789603912613449,,5.0,0.0
1481789603937229861,637,1481789603932565680,,5.0,0.0
1481789603954619562,638,1481789603952769889,,5.0,0.0
1481789603976673964,639,1481789603973013525,,5.0,0.0
1481789603994199497,640,1481789603992528521,,-5.0,0.0
1481789604016708582,641,1481789604012482784,,-5.0,0.0
1481789604034790049,642,1481789604032556786,,-5.0,0.0
1481789604054123119,643,1481789604052559486,,-5.0,0.0
1481789604074506441,644,1481789604072510676,,5.0,0.0
1481789604094169821,645,1481789604092511658,,5.0,0.0
1481789604114364759,646,1481789604112466390,,5.0,0.0
1481789604134531260,647,1481789604132516121,,5.0,0.0
1481789604157623727,648,1481789604152603716,,5.0,0.0
1481789604176916954,649,1481789604174279371,,5.0,0.0
1481789604195461749,650,1481789604192507034,,5.0,0.0
1481789604214262845,651,1481789604212531349,,5.0,0.0
1481789604235669336,652,1481789604232508685,,5.0,0.0
1481789604253779447,653,1481789604252536541,,5.0,0.0
1481789604278163466,654,1481789604272502210,,5.0,0.0
1481789604295664416,655,1481789604292546004,,5.0,0.0
1481789604319449064,656,1481789604312505736,,5.0,0.0
1481789604336376790,657,1481789604332522811,,5.0,0.0
1481789604357683854,658,1481789604352615042,,5.0,0.0
1481789604375654384,659,1481789604372527378,,5.0,0.0
1481789604397509517,660,1481789604392602318,,5.0,0.0
1481789604414933540,661,1481789604412741735,,5.0,0.0
1481789604440741453,662,1481789604432621468,,-5.0,0.0
1481789604456384085,663,1481789604452824635,,-5.0,0.0
1481789604474725706,664,1481789604472797805,,-5.0,0.0
1481789604496223133,665,1481789604492693683,,-5.0,0.0
1481789604514600534,666,1481789604512763049,,-5.0,0.0
1481789604536173795,667,1481789604532641324,,-5.0,0.0
1481789604554720517,668,1481789604552923813,,-5.0,0.0
1481789604576186487,669,1481789604572643807,,-5.0,0.0
1481789604594617846,670,1481789604592753694,,-5.0,0.0
1481789604616132981,671,1481789604612649885,,-5.0,0.0
1481789604635968131,672,1481789604632751960,,-5.0,0.0
1481789604654662561,673,1481789604652532005,,-5.0,0.0
1481789604684482837,674,1481789604682397489,,-5.0,0.0
1481789604696336489,675,1481789604692758498,,-5.0,0.0
1481789604715610394,676,1481789604712521773,,5.0,0.0
1481789604734942058,677,1481789604732859679,,5.0,0.0
1481789604756414121,678,1481789604752570663,,5.0,0.0
1481789604777121399,679,1481789604772527686,,5.0,0.0
1481789604796962902,680,1481789604792513720,,-5.0,0.0
1481789604816410868,681,1481789604812552149,,-5.0,0.0
1481789604835103579,682,1481789604832493965,,-5.0,0.0
1481789604854229463,683,1481789604852530936,,-5.0,0.0
1481789604878096351,684,1481789604872542490,,-5.0,0.0
1481789604894191947,685,1481789604892516336,,-5.0,0.0
